student_id,test_id,correct_answers,total_questions,wrong_answers,date,subject,test_type,test_difficulty,duration_minutes,chapter_coverage,term,max_marks,marks_obtained,percentage,pass_fail,grade
RN0337,T012,13,21,8,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0337,T013,10,21,11,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0337,T014,14,21,7,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN0337,T015,16,21,5,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0337,T016,16,21,5,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0337,T017,13,21,8,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0337,T018,13,21,8,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0337,T019,11,21,10,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0337,T020,16,21,5,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0337,T021,10,21,11,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0337,T022,15,21,6,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0337,T023,12,21,9,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN0337,T024,14,21,7,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN0337,T025,9,21,12,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0337,T026,7,21,14,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,16.666666666666664,33.33333333333333,Fail,E
RN0337,T027,14,21,7,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0337,T028,10,21,11,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0337,T029,13,21,8,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0337,T030,11,21,10,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0337,T031,12,21,9,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0337,T032,10,21,11,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0337,T033,15,21,6,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0337,T034,12,21,9,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0337,T035,12,21,9,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0337,T036,13,21,8,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0337,T037,14,21,7,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0337,T038,10,21,11,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0337,T039,12,21,9,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0337,T040,14,21,7,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0337,T041,12,21,9,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0337,T042,13,21,8,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0337,T043,12,21,9,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0337,T044,11,21,10,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,41.904761904761905,52.38095238095239,Pass,C1
RN0337,T045,14,21,7,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0337,T046,14,21,7,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0337,T047,13,21,8,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0337,T048,15,21,6,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0337,T049,6,21,15,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,14.285714285714285,28.57142857142857,Fail,E
RN0337,T050,14,21,7,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0338,T001,19,21,2,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN0338,T002,20,21,1,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN0338,T003,18,21,3,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0338,T004,14,21,7,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,53.33333333333333,66.66666666666666,Pass,B2
RN0338,T005,16,21,5,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0338,T007,16,21,5,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,60.95238095238095,76.19047619047619,Pass,B1
RN0338,T008,17,21,4,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,64.76190476190476,80.95238095238095,Pass,A2
RN0338,T009,8,21,13,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,30.476190476190474,38.095238095238095,Pass,D
RN0338,T010,16,21,5,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0338,T011,16,21,5,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0338,T012,17,21,4,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN0338,T013,16,21,5,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0338,T014,16,21,5,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0338,T015,18,21,3,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0338,T016,20,21,1,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN0338,T017,16,21,5,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0338,T018,16,21,5,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0338,T019,15,21,6,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0338,T020,15,21,6,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0338,T021,16,21,5,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0338,T022,17,21,4,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN0338,T023,18,21,3,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0338,T024,17,21,4,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN0338,T025,17,21,4,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN0338,T026,18,21,3,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0338,T027,18,21,3,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0338,T028,15,21,6,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0338,T029,12,21,9,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0338,T030,17,21,4,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN0338,T031,18,21,3,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0338,T032,16,21,5,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,38.095238095238095,76.19047619047619,Pass,B1
RN0338,T033,18,21,3,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0338,T034,19,21,2,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN0338,T035,12,21,9,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0338,T036,20,21,1,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0338,T038,15,21,6,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0338,T039,15,21,6,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0338,T040,16,21,5,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,38.095238095238095,76.19047619047619,Pass,B1
RN0338,T041,18,21,3,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0338,T042,17,21,4,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN0338,T043,16,21,5,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,38.095238095238095,76.19047619047619,Pass,B1
RN0338,T044,13,21,8,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,49.523809523809526,61.904761904761905,Pass,B2
RN0338,T045,19,21,2,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN0338,T046,15,21,6,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0338,T047,16,21,5,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,38.095238095238095,76.19047619047619,Pass,B1
RN0338,T048,18,21,3,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0338,T049,17,21,4,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN0338,T050,20,21,1,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0339,T001,15,21,6,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0339,T002,10,21,11,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0339,T003,8,21,13,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN0339,T004,6,21,15,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,22.857142857142854,28.57142857142857,Fail,E
RN0339,T005,5,21,16,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,11.904761904761903,23.809523809523807,Fail,E
RN0339,T007,9,21,12,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,34.285714285714285,42.857142857142854,Pass,C2
RN0339,T008,5,21,16,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,19.047619047619047,23.809523809523807,Fail,E
RN0339,T009,12,21,9,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,45.71428571428571,57.14285714285714,Pass,C1
RN0339,T010,12,21,9,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN0339,T011,8,21,13,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN0339,T012,10,21,11,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0339,T013,7,21,14,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN0339,T014,7,21,14,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN0339,T015,11,21,10,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0339,T016,10,21,11,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0339,T017,11,21,10,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0339,T018,7,21,14,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN0339,T019,13,21,8,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0339,T020,8,21,13,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN0339,T021,6,21,15,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,14.285714285714285,28.57142857142857,Fail,E
RN0339,T022,13,21,8,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0339,T023,7,21,14,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN0339,T024,11,21,10,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0339,T025,9,21,12,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0339,T026,13,21,8,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0339,T027,13,21,8,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0339,T028,11,21,10,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0339,T029,8,21,13,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN0339,T030,9,21,12,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0339,T031,10,21,11,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0339,T032,6,21,15,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,14.285714285714285,28.57142857142857,Fail,E
RN0339,T033,11,21,10,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0339,T034,12,21,9,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0339,T035,11,21,10,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0339,T036,8,21,13,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN0339,T037,8,21,13,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN0339,T038,5,21,16,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,11.904761904761903,23.809523809523807,Fail,E
RN0339,T039,10,21,11,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0339,T040,13,21,8,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0339,T041,7,21,14,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,16.666666666666664,33.33333333333333,Fail,E
RN0339,T042,10,21,11,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0339,T043,10,21,11,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0339,T044,5,21,16,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,19.047619047619047,23.809523809523807,Fail,E
RN0339,T045,12,21,9,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0339,T046,8,21,13,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN0339,T047,9,21,12,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0339,T048,8,21,13,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN0339,T049,6,21,15,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,14.285714285714285,28.57142857142857,Fail,E
RN0339,T050,9,21,12,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0340,T001,15,21,6,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0340,T002,12,21,9,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN0340,T003,11,21,10,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0340,T006,7,21,14,19-06-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN0340,T007,10,21,11,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,38.095238095238095,47.61904761904761,Pass,C2
RN0340,T008,6,21,15,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,22.857142857142854,28.57142857142857,Fail,E
RN0340,T009,5,21,16,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,19.047619047619047,23.809523809523807,Fail,E
RN0340,T010,7,21,14,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN0340,T011,6,21,15,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,14.285714285714285,28.57142857142857,Fail,E
RN0340,T012,7,21,14,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN0340,T013,7,21,14,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN0340,T014,8,21,13,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN0340,T015,10,21,11,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0340,T016,6,21,15,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,14.285714285714285,28.57142857142857,Fail,E
RN0340,T017,8,21,13,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN0340,T018,8,21,13,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN0340,T019,9,21,12,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0340,T020,6,21,15,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,14.285714285714285,28.57142857142857,Fail,E
RN0340,T021,10,21,11,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0340,T022,13,21,8,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
